kind,id,key,value
task,355,arrived,735.88
task,355,dev_queue_length,0.0
task,355,dev_time,8.43
task,355,dev_start,937.46
task,355,dev_end,945.89
task,355,test_queue_length,0.0
task,355,test_time,2.48
task,355,test_start,945.89
task,355,test_end,948.37
task,356,arrived,735.96
task,356,dev_queue_length,0.0
task,356,dev_time,8.82
task,356,dev_start,938.55
task,356,dev_end,947.37
task,356,test_queue_length,0.0
task,356,test_time,6.27
task,356,test_start,947.37
task,356,test_end,953.64
task,357,arrived,738.87
task,357,dev_queue_length,0.0
task,357,dev_time,8.12
task,357,dev_start,945.89
task,357,dev_end,954.01
task,357,test_queue_length,0.0
task,357,test_time,3.92
task,357,test_start,954.01
task,357,test_end,957.93
task,358,arrived,744.9
task,358,dev_queue_length,0.0
task,358,dev_time,8.27
task,358,dev_start,947.37
task,358,dev_end,955.64
task,358,test_queue_length,0.0
task,358,test_time,6.29
task,358,test_start,955.64
task,358,test_end,961.93
task,359,arrived,750.55
task,359,dev_queue_length,0.0
task,359,dev_time,9.17
task,359,dev_start,954.01
task,359,dev_end,963.18
task,359,test_queue_length,0.0
task,359,test_time,4.96
task,359,test_start,963.18
task,359,test_end,968.13
task,360,arrived,750.67
task,360,dev_queue_length,0.0
task,360,dev_time,6.31
task,360,dev_start,955.64
task,360,dev_end,961.95
task,360,test_queue_length,0.0
task,360,test_time,4.47
task,360,test_start,961.95
task,360,test_end,966.42
task,361,arrived,750.7
task,361,dev_queue_length,0.0
task,361,dev_time,3.83
task,361,dev_start,961.95
task,361,dev_end,965.78
task,361,test_queue_length,0.0
task,361,test_time,6.74
task,361,test_start,966.42
task,361,test_end,973.16
task,362,arrived,752.66
task,362,dev_queue_length,0.0
task,362,dev_time,9.37
task,362,dev_start,963.18
task,362,dev_end,972.55
task,362,test_queue_length,0.0
task,362,test_time,6.29
task,362,test_start,972.55
task,362,test_end,978.84
task,363,arrived,753.07
task,363,dev_queue_length,0.0
task,363,dev_time,7.42
task,363,dev_start,965.78
task,363,dev_end,973.2
task,363,test_queue_length,0.0
task,363,test_time,1.33
task,363,test_start,973.2
task,363,test_end,974.52
task,364,arrived,757.14
task,364,dev_queue_length,0.0
task,364,dev_time,3.65
task,364,dev_start,972.55
task,364,dev_end,976.2
task,364,test_queue_length,0.0
task,364,test_time,7.8
task,364,test_start,976.2
task,364,test_end,984.0
task,365,arrived,757.24
task,365,dev_queue_length,0.0
task,365,dev_time,7.68
task,365,dev_start,973.2
task,365,dev_end,980.88
task,365,test_queue_length,0.0
task,365,test_time,1.71
task,365,test_start,980.88
task,365,test_end,982.59
task,366,arrived,761.22
task,366,dev_queue_length,0.0
task,366,dev_time,8.36
task,366,dev_start,976.2
task,366,dev_end,984.56
task,366,test_queue_length,0.0
task,366,test_time,4.59
task,366,test_start,984.56
task,366,test_end,989.14
task,367,arrived,762.87
task,367,dev_queue_length,0.0
task,367,dev_time,2.98
task,367,dev_start,980.88
task,367,dev_end,983.86
task,367,test_queue_length,0.0
task,367,test_time,3.55
task,367,test_start,983.86
task,367,test_end,987.41
task,368,arrived,763.19
task,368,dev_queue_length,0.0
task,368,dev_time,4.54
task,368,dev_start,983.86
task,368,dev_end,988.4
task,368,test_queue_length,0.0
task,368,test_time,1.97
task,368,test_start,988.4
task,368,test_end,990.36
task,369,arrived,765.21
task,369,dev_queue_length,0.0
task,369,dev_time,5.44
task,369,dev_start,984.56
task,369,dev_end,989.99
task,369,test_queue_length,0.0
task,369,test_time,3.49
task,369,test_start,989.99
task,369,test_end,993.48
task,370,arrived,766.06
task,370,dev_queue_length,0.0
task,370,dev_time,9.57
task,370,dev_start,988.4
task,370,dev_end,997.97
task,370,test_queue_length,0.0
task,370,test_time,7.63
task,370,test_start,997.97
task,370,test_end,0.0
task,371,arrived,773.8
task,371,dev_queue_length,0.0
task,371,dev_time,4.26
task,371,dev_start,989.99
task,371,dev_end,994.26
task,371,test_queue_length,0.0
task,371,test_time,1.57
task,371,test_start,994.26
task,371,test_end,995.83
task,372,arrived,774.16
task,372,dev_queue_length,0.0
task,372,dev_time,8.74
task,372,dev_start,994.26
task,372,dev_end,0.0
task,372,test_queue_length,0.0
task,372,test_time,3.46
task,372,test_start,0.0
task,372,test_end,0.0
task,373,arrived,774.48
task,373,dev_queue_length,0.0
task,373,dev_time,9.6
task,373,dev_start,997.97
task,373,dev_end,0.0
task,373,test_queue_length,0.0
task,373,test_time,2.56
task,373,test_start,0.0
task,373,test_end,0.0
task,374,arrived,776.12
task,374,dev_queue_length,0.0
task,374,dev_time,4.72
task,374,dev_start,0.0
task,374,dev_end,0.0
task,374,test_queue_length,0.0
task,374,test_time,1.97
task,374,test_start,0.0
task,374,test_end,0.0
task,375,arrived,777.05
task,375,dev_queue_length,0.0
task,375,dev_time,8.1
task,375,dev_start,0.0
task,375,dev_end,0.0
task,375,test_queue_length,0.0
task,375,test_time,4.8
task,375,test_start,0.0
task,375,test_end,0.0
task,376,arrived,780.95
task,376,dev_queue_length,0.0
task,376,dev_time,1.14
task,376,dev_start,0.0
task,376,dev_end,0.0
task,376,test_queue_length,0.0
task,376,test_time,1.75
task,376,test_start,0.0
task,376,test_end,0.0
task,377,arrived,782.09
task,377,dev_queue_length,0.0
task,377,dev_time,6.78
task,377,dev_start,0.0
task,377,dev_end,0.0
task,377,test_queue_length,0.0
task,377,test_time,3.88
task,377,test_start,0.0
task,377,test_end,0.0
task,378,arrived,782.73
task,378,dev_queue_length,0.0
task,378,dev_time,8.33
task,378,dev_start,0.0
task,378,dev_end,0.0
task,378,test_queue_length,0.0
task,378,test_time,6.97
task,378,test_start,0.0
task,378,test_end,0.0
task,379,arrived,784.83
task,379,dev_queue_length,0.0
task,379,dev_time,2.19
task,379,dev_start,0.0
task,379,dev_end,0.0
task,379,test_queue_length,0.0
task,379,test_time,6.19
task,379,test_start,0.0
task,379,test_end,0.0
task,380,arrived,786.7
task,380,dev_queue_length,0.0
task,380,dev_time,7.61
task,380,dev_start,0.0
task,380,dev_end,0.0
task,380,test_queue_length,0.0
task,380,test_time,6.15
task,380,test_start,0.0
task,380,test_end,0.0
task,381,arrived,788.35
task,381,dev_queue_length,0.0
task,381,dev_time,4.46
task,381,dev_start,0.0
task,381,dev_end,0.0
task,381,test_queue_length,0.0
task,381,test_time,6.86
task,381,test_start,0.0
task,381,test_end,0.0
task,382,arrived,793.55
task,382,dev_queue_length,0.0
task,382,dev_time,9.56
task,382,dev_start,0.0
task,382,dev_end,0.0
task,382,test_queue_length,0.0
task,382,test_time,3.12
task,382,test_start,0.0
task,382,test_end,0.0
task,383,arrived,794.02
task,383,dev_queue_length,0.0
task,383,dev_time,2.73
task,383,dev_start,0.0
task,383,dev_end,0.0
task,383,test_queue_length,0.0
task,383,test_time,5.77
task,383,test_start,0.0
task,383,test_end,0.0
task,384,arrived,800.69
task,384,dev_queue_length,0.0
task,384,dev_time,3.15
task,384,dev_start,0.0
task,384,dev_end,0.0
task,384,test_queue_length,0.0
task,384,test_time,4.14
task,384,test_start,0.0
task,384,test_end,0.0
task,385,arrived,802.26
task,385,dev_queue_length,0.0
task,385,dev_time,4.75
task,385,dev_start,0.0
task,385,dev_end,0.0
task,385,test_queue_length,0.0
task,385,test_time,4.84
task,385,test_start,0.0
task,385,test_end,0.0
task,386,arrived,803.19
task,386,dev_queue_length,0.0
task,386,dev_time,6.28
task,386,dev_start,0.0
task,386,dev_end,0.0
task,386,test_queue_length,0.0
task,386,test_time,7.85
task,386,test_start,0.0
task,386,test_end,0.0
task,387,arrived,806.08
task,387,dev_queue_length,0.0
task,387,dev_time,9.67
task,387,dev_start,0.0
task,387,dev_end,0.0
task,387,test_queue_length,0.0
task,387,test_time,3.95
task,387,test_start,0.0
task,387,test_end,0.0
task,388,arrived,806.4
task,388,dev_queue_length,0.0
task,388,dev_time,2.82
task,388,dev_start,0.0
task,388,dev_end,0.0
task,388,test_queue_length,0.0
task,388,test_time,2.62
task,388,test_start,0.0
task,388,test_end,0.0
task,389,arrived,809.34
task,389,dev_queue_length,0.0
task,389,dev_time,3.01
task,389,dev_start,0.0
task,389,dev_end,0.0
task,389,test_queue_length,0.0
task,389,test_time,4.93
task,389,test_start,0.0
task,389,test_end,0.0
task,390,arrived,814.58
task,390,dev_queue_length,0.0
task,390,dev_time,4.79
task,390,dev_start,0.0
task,390,dev_end,0.0
task,390,test_queue_length,0.0
task,390,test_time,2.66
task,390,test_start,0.0
task,390,test_end,0.0
task,391,arrived,818.95
task,391,dev_queue_length,0.0
task,391,dev_time,9.81
task,391,dev_start,0.0
task,391,dev_end,0.0
task,391,test_queue_length,0.0
task,391,test_time,1.48
task,391,test_start,0.0
task,391,test_end,0.0
task,392,arrived,822.41
task,392,dev_queue_length,0.0
task,392,dev_time,9.77
task,392,dev_start,0.0
task,392,dev_end,0.0
task,392,test_queue_length,0.0
task,392,test_time,3.07
task,392,test_start,0.0
task,392,test_end,0.0
task,393,arrived,823.3
task,393,dev_queue_length,0.0
task,393,dev_time,2.73
task,393,dev_start,0.0
task,393,dev_end,0.0
task,393,test_queue_length,0.0
task,393,test_time,2.52
task,393,test_start,0.0
task,393,test_end,0.0
task,394,arrived,826.23
task,394,dev_queue_length,0.0
task,394,dev_time,4.98
task,394,dev_start,0.0
task,394,dev_end,0.0
task,394,test_queue_length,0.0
task,394,test_time,3.17
task,394,test_start,0.0
task,394,test_end,0.0
task,395,arrived,827.14
task,395,dev_queue_length,0.0
task,395,dev_time,9.17
task,395,dev_start,0.0
task,395,dev_end,0.0
task,395,test_queue_length,0.0
task,395,test_time,7.98
task,395,test_start,0.0
task,395,test_end,0.0
task,396,arrived,827.91
task,396,dev_queue_length,0.0
task,396,dev_time,3.41
task,396,dev_start,0.0
task,396,dev_end,0.0
task,396,test_queue_length,0.0
task,396,test_time,2.89
task,396,test_start,0.0
task,396,test_end,0.0
task,397,arrived,830.97
task,397,dev_queue_length,0.0
task,397,dev_time,9.18
task,397,dev_start,0.0
task,397,dev_end,0.0
task,397,test_queue_length,0.0
task,397,test_time,2.35
task,397,test_start,0.0
task,397,test_end,0.0
task,398,arrived,831.2
task,398,dev_queue_length,0.0
task,398,dev_time,3.99
task,398,dev_start,0.0
task,398,dev_end,0.0
task,398,test_queue_length,0.0
task,398,test_time,6.81
task,398,test_start,0.0
task,398,test_end,0.0
task,399,arrived,834.96
task,399,dev_queue_length,0.0
task,399,dev_time,9.55
task,399,dev_start,0.0
task,399,dev_end,0.0
task,399,test_queue_length,0.0
task,399,test_time,3.94
task,399,test_start,0.0
task,399,test_end,0.0
task,400,arrived,835.04
task,400,dev_queue_length,0.0
task,400,dev_time,1.41
task,400,dev_start,0.0
task,400,dev_end,0.0
task,400,test_queue_length,0.0
task,400,test_time,6.65
task,400,test_start,0.0
task,400,test_end,0.0
task,401,arrived,835.98
task,401,dev_queue_length,0.0
task,401,dev_time,2.53
task,401,dev_start,0.0
task,401,dev_end,0.0
task,401,test_queue_length,0.0
task,401,test_time,2.97
task,401,test_start,0.0
task,401,test_end,0.0
task,402,arrived,836.19
task,402,dev_queue_length,0.0
task,402,dev_time,9.25
task,402,dev_start,0.0
task,402,dev_end,0.0
task,402,test_queue_length,0.0
task,402,test_time,4.01
task,402,test_start,0.0
task,402,test_end,0.0
task,403,arrived,837.6
task,403,dev_queue_length,0.0
task,403,dev_time,2.8
task,403,dev_start,0.0
task,403,dev_end,0.0
task,403,test_queue_length,0.0
task,403,test_time,4.66
task,403,test_start,0.0
task,403,test_end,0.0
task,404,arrived,838.19
task,404,dev_queue_length,0.0
task,404,dev_time,9.45
task,404,dev_start,0.0
task,404,dev_end,0.0
task,404,test_queue_length,0.0
task,404,test_time,7.06
task,404,test_start,0.0
task,404,test_end,0.0
task,405,arrived,840.72
task,405,dev_queue_length,0.0
task,405,dev_time,6.08
task,405,dev_start,0.0
task,405,dev_end,0.0
task,405,test_queue_length,0.0
task,405,test_time,6.11
task,405,test_start,0.0
task,405,test_end,0.0
task,406,arrived,840.9
task,406,dev_queue_length,0.0
task,406,dev_time,4.26
task,406,dev_start,0.0
task,406,dev_end,0.0
task,406,test_queue_length,0.0
task,406,test_time,7.17
task,406,test_start,0.0
task,406,test_end,0.0
task,407,arrived,844.03
task,407,dev_queue_length,0.0
task,407,dev_time,3.84
task,407,dev_start,0.0
task,407,dev_end,0.0
task,407,test_queue_length,0.0
task,407,test_time,3.69
task,407,test_start,0.0
task,407,test_end,0.0
task,408,arrived,844.33
task,408,dev_queue_length,0.0
task,408,dev_time,1.01
task,408,dev_start,0.0
task,408,dev_end,0.0
task,408,test_queue_length,0.0
task,408,test_time,7.65
task,408,test_start,0.0
task,408,test_end,0.0
task,409,arrived,844.74
task,409,dev_queue_length,0.0
task,409,dev_time,8.21
task,409,dev_start,0.0
task,409,dev_end,0.0
task,409,test_queue_length,0.0
task,409,test_time,2.25
task,409,test_start,0.0
task,409,test_end,0.0
task,410,arrived,845.95
task,410,dev_queue_length,0.0
task,410,dev_time,5.9
task,410,dev_start,0.0
task,410,dev_end,0.0
task,410,test_queue_length,0.0
task,410,test_time,2.29
task,410,test_start,0.0
task,410,test_end,0.0
task,411,arrived,846.61
task,411,dev_queue_length,0.0
task,411,dev_time,2.25
task,411,dev_start,0.0
task,411,dev_end,0.0
task,411,test_queue_length,0.0
task,411,test_time,1.03
task,411,test_start,0.0
task,411,test_end,0.0
task,412,arrived,847.53
task,412,dev_queue_length,0.0
task,412,dev_time,8.55
task,412,dev_start,0.0
task,412,dev_end,0.0
task,412,test_queue_length,0.0
task,412,test_time,2.54
task,412,test_start,0.0
task,412,test_end,0.0
task,413,arrived,848.66
task,413,dev_queue_length,0.0
task,413,dev_time,4.54
task,413,dev_start,0.0
task,413,dev_end,0.0
task,413,test_queue_length,0.0
task,413,test_time,4.61
task,413,test_start,0.0
task,413,test_end,0.0
task,414,arrived,849.15
task,414,dev_queue_length,0.0
task,414,dev_time,1.43
task,414,dev_start,0.0
task,414,dev_end,0.0
task,414,test_queue_length,0.0
task,414,test_time,3.31
task,414,test_start,0.0
task,414,test_end,0.0
task,415,arrived,856.9
task,415,dev_queue_length,0.0
task,415,dev_time,6.22
task,415,dev_start,0.0
task,415,dev_end,0.0
task,415,test_queue_length,0.0
task,415,test_time,4.16
task,415,test_start,0.0
task,415,test_end,0.0
task,416,arrived,857.6
task,416,dev_queue_length,0.0
task,416,dev_time,7.45
task,416,dev_start,0.0
task,416,dev_end,0.0
task,416,test_queue_length,0.0
task,416,test_time,2.04
task,416,test_start,0.0
task,416,test_end,0.0
task,417,arrived,859.5
task,417,dev_queue_length,0.0
task,417,dev_time,5.5
task,417,dev_start,0.0
task,417,dev_end,0.0
task,417,test_queue_length,0.0
task,417,test_time,1.48
task,417,test_start,0.0
task,417,test_end,0.0
task,418,arrived,860.89
task,418,dev_queue_length,0.0
task,418,dev_time,4.05
task,418,dev_start,0.0
task,418,dev_end,0.0
task,418,test_queue_length,0.0
task,418,test_time,1.07
task,418,test_start,0.0
task,418,test_end,0.0
task,419,arrived,862.09
task,419,dev_queue_length,0.0
task,419,dev_time,2.84
task,419,dev_start,0.0
task,419,dev_end,0.0
task,419,test_queue_length,0.0
task,419,test_time,1.75
task,419,test_start,0.0
task,419,test_end,0.0
task,420,arrived,864.41
task,420,dev_queue_length,0.0
task,420,dev_time,5.98
task,420,dev_start,0.0
task,420,dev_end,0.0
task,420,test_queue_length,0.0
task,420,test_time,3.74
task,420,test_start,0.0
task,420,test_end,0.0
task,421,arrived,866.84
task,421,dev_queue_length,0.0
task,421,dev_time,8.89
task,421,dev_start,0.0
task,421,dev_end,0.0
task,421,test_queue_length,0.0
task,421,test_time,3.56
task,421,test_start,0.0
task,421,test_end,0.0
task,422,arrived,868.34
task,422,dev_queue_length,0.0
task,422,dev_time,9.02
task,422,dev_start,0.0
task,422,dev_end,0.0
task,422,test_queue_length,0.0
task,422,test_time,2.86
task,422,test_start,0.0
task,422,test_end,0.0
task,423,arrived,869.54
task,423,dev_queue_length,0.0
task,423,dev_time,5.38
task,423,dev_start,0.0
task,423,dev_end,0.0
task,423,test_queue_length,0.0
task,423,test_time,3.52
task,423,test_start,0.0
task,423,test_end,0.0
task,424,arrived,871.18
task,424,dev_queue_length,0.0
task,424,dev_time,8.09
task,424,dev_start,0.0
task,424,dev_end,0.0
task,424,test_queue_length,0.0
task,424,test_time,7.1
task,424,test_start,0.0
task,424,test_end,0.0
task,425,arrived,872.25
task,425,dev_queue_length,0.0
task,425,dev_time,3.55
task,425,dev_start,0.0
task,425,dev_end,0.0
task,425,test_queue_length,0.0
task,425,test_time,6.37
task,425,test_start,0.0
task,425,test_end,0.0
task,426,arrived,874.68
task,426,dev_queue_length,0.0
task,426,dev_time,3.47
task,426,dev_start,0.0
task,426,dev_end,0.0
task,426,test_queue_length,0.0
task,426,test_time,4.1
task,426,test_start,0.0
task,426,test_end,0.0
task,427,arrived,875.25
task,427,dev_queue_length,0.0
task,427,dev_time,5.71
task,427,dev_start,0.0
task,427,dev_end,0.0
task,427,test_queue_length,0.0
task,427,test_time,2.46
task,427,test_start,0.0
task,427,test_end,0.0
task,428,arrived,875.39
task,428,dev_queue_length,0.0
task,428,dev_time,3.38
task,428,dev_start,0.0
task,428,dev_end,0.0
task,428,test_queue_length,0.0
task,428,test_time,1.61
task,428,test_start,0.0
task,428,test_end,0.0
task,429,arrived,876.11
task,429,dev_queue_length,0.0
task,429,dev_time,3.96
task,429,dev_start,0.0
task,429,dev_end,0.0
task,429,test_queue_length,0.0
task,429,test_time,3.17
task,429,test_start,0.0
task,429,test_end,0.0
task,430,arrived,881.41
task,430,dev_queue_length,0.0
task,430,dev_time,7.87
task,430,dev_start,0.0
task,430,dev_end,0.0
task,430,test_queue_length,0.0
task,430,test_time,2.83
task,430,test_start,0.0
task,430,test_end,0.0
task,431,arrived,886.12
task,431,dev_queue_length,0.0
task,431,dev_time,5.34
task,431,dev_start,0.0
task,431,dev_end,0.0
task,431,test_queue_length,0.0
task,431,test_time,1.11
task,431,test_start,0.0
task,431,test_end,0.0
task,432,arrived,887.39
task,432,dev_queue_length,0.0
task,432,dev_time,1.76
task,432,dev_start,0.0
task,432,dev_end,0.0
task,432,test_queue_length,0.0
task,432,test_time,2.92
task,432,test_start,0.0
task,432,test_end,0.0
task,433,arrived,893.87
task,433,dev_queue_length,0.0
task,433,dev_time,5.78
task,433,dev_start,0.0
task,433,dev_end,0.0
task,433,test_queue_length,0.0
task,433,test_time,7.89
task,433,test_start,0.0
task,433,test_end,0.0
task,434,arrived,895.04
task,434,dev_queue_length,0.0
task,434,dev_time,4.0
task,434,dev_start,0.0
task,434,dev_end,0.0
task,434,test_queue_length,0.0
task,434,test_time,2.61
task,434,test_start,0.0
task,434,test_end,0.0
task,435,arrived,895.61
task,435,dev_queue_length,0.0
task,435,dev_time,7.94
task,435,dev_start,0.0
task,435,dev_end,0.0
task,435,test_queue_length,0.0
task,435,test_time,5.14
task,435,test_start,0.0
task,435,test_end,0.0
task,436,arrived,899.56
task,436,dev_queue_length,0.0
task,436,dev_time,5.32
task,436,dev_start,0.0
task,436,dev_end,0.0
task,436,test_queue_length,0.0
task,436,test_time,7.09
task,436,test_start,0.0
task,436,test_end,0.0
task,437,arrived,904.17
task,437,dev_queue_length,0.0
task,437,dev_time,1.67
task,437,dev_start,0.0
task,437,dev_end,0.0
task,437,test_queue_length,0.0
task,437,test_time,5.68
task,437,test_start,0.0
task,437,test_end,0.0
task,438,arrived,904.33
task,438,dev_queue_length,0.0
task,438,dev_time,4.18
task,438,dev_start,0.0
task,438,dev_end,0.0
task,438,test_queue_length,0.0
task,438,test_time,1.89
task,438,test_start,0.0
task,438,test_end,0.0
task,439,arrived,906.33
task,439,dev_queue_length,0.0
task,439,dev_time,2.12
task,439,dev_start,0.0
task,439,dev_end,0.0
task,439,test_queue_length,0.0
task,439,test_time,1.62
task,439,test_start,0.0
task,439,test_end,0.0
task,440,arrived,908.99
task,440,dev_queue_length,0.0
task,440,dev_time,7.1
task,440,dev_start,0.0
task,440,dev_end,0.0
task,440,test_queue_length,0.0
task,440,test_time,6.92
task,440,test_start,0.0
task,440,test_end,0.0
task,441,arrived,913.78
task,441,dev_queue_length,0.0
task,441,dev_time,7.42
task,441,dev_start,0.0
task,441,dev_end,0.0
task,441,test_queue_length,0.0
task,441,test_time,6.8
task,441,test_start,0.0
task,441,test_end,0.0
task,442,arrived,914.46
task,442,dev_queue_length,0.0
task,442,dev_time,5.12
task,442,dev_start,0.0
task,442,dev_end,0.0
task,442,test_queue_length,0.0
task,442,test_time,4.82
task,442,test_start,0.0
task,442,test_end,0.0
task,443,arrived,915.48
task,443,dev_queue_length,0.0
task,443,dev_time,5.16
task,443,dev_start,0.0
task,443,dev_end,0.0
task,443,test_queue_length,0.0
task,443,test_time,4.37
task,443,test_start,0.0
task,443,test_end,0.0
task,444,arrived,916.94
task,444,dev_queue_length,0.0
task,444,dev_time,1.35
task,444,dev_start,0.0
task,444,dev_end,0.0
task,444,test_queue_length,0.0
task,444,test_time,2.04
task,444,test_start,0.0
task,444,test_end,0.0
task,445,arrived,919.89
task,445,dev_queue_length,0.0
task,445,dev_time,8.79
task,445,dev_start,0.0
task,445,dev_end,0.0
task,445,test_queue_length,0.0
task,445,test_time,2.45
task,445,test_start,0.0
task,445,test_end,0.0
task,446,arrived,920.13
task,446,dev_queue_length,0.0
task,446,dev_time,3.11
task,446,dev_start,0.0
task,446,dev_end,0.0
task,446,test_queue_length,0.0
task,446,test_time,7.15
task,446,test_start,0.0
task,446,test_end,0.0
task,447,arrived,921.3
task,447,dev_queue_length,0.0
task,447,dev_time,9.81
task,447,dev_start,0.0
task,447,dev_end,0.0
task,447,test_queue_length,0.0
task,447,test_time,4.48
task,447,test_start,0.0
task,447,test_end,0.0
task,448,arrived,921.55
task,448,dev_queue_length,0.0
task,448,dev_time,7.89
task,448,dev_start,0.0
task,448,dev_end,0.0
task,448,test_queue_length,0.0
task,448,test_time,1.84
task,448,test_start,0.0
task,448,test_end,0.0
task,449,arrived,923.93
task,449,dev_queue_length,0.0
task,449,dev_time,9.97
task,449,dev_start,0.0
task,449,dev_end,0.0
task,449,test_queue_length,0.0
task,449,test_time,6.21
task,449,test_start,0.0
task,449,test_end,0.0
task,450,arrived,927.29
task,450,dev_queue_length,0.0
task,450,dev_time,4.83
task,450,dev_start,0.0
task,450,dev_end,0.0
task,450,test_queue_length,0.0
task,450,test_time,1.44
task,450,test_start,0.0
task,450,test_end,0.0
task,451,arrived,927.8
task,451,dev_queue_length,0.0
task,451,dev_time,8.73
task,451,dev_start,0.0
task,451,dev_end,0.0
task,451,test_queue_length,0.0
task,451,test_time,6.52
task,451,test_start,0.0
task,451,test_end,0.0
task,452,arrived,929.51
task,452,dev_queue_length,0.0
task,452,dev_time,2.82
task,452,dev_start,0.0
task,452,dev_end,0.0
task,452,test_queue_length,0.0
task,452,test_time,4.34
task,452,test_start,0.0
task,452,test_end,0.0
task,453,arrived,932.93
task,453,dev_queue_length,0.0
task,453,dev_time,1.98
task,453,dev_start,0.0
task,453,dev_end,0.0
task,453,test_queue_length,0.0
task,453,test_time,7.32
task,453,test_start,0.0
task,453,test_end,0.0
task,454,arrived,933.09
task,454,dev_queue_length,0.0
task,454,dev_time,7.49
task,454,dev_start,0.0
task,454,dev_end,0.0
task,454,test_queue_length,0.0
task,454,test_time,1.13
task,454,test_start,0.0
task,454,test_end,0.0
task,455,arrived,936.95
task,455,dev_queue_length,0.0
task,455,dev_time,3.83
task,455,dev_start,0.0
task,455,dev_end,0.0
task,455,test_queue_length,0.0
task,455,test_time,4.86
task,455,test_start,0.0
task,455,test_end,0.0
task,456,arrived,937.04
task,456,dev_queue_length,0.0
task,456,dev_time,7.0
task,456,dev_start,0.0
task,456,dev_end,0.0
task,456,test_queue_length,0.0
task,456,test_time,7.98
task,456,test_start,0.0
task,456,test_end,0.0
task,457,arrived,937.76
task,457,dev_queue_length,0.0
task,457,dev_time,8.54
task,457,dev_start,0.0
task,457,dev_end,0.0
task,457,test_queue_length,0.0
task,457,test_time,2.06
task,457,test_start,0.0
task,457,test_end,0.0
task,458,arrived,937.84
task,458,dev_queue_length,0.0
task,458,dev_time,7.0
task,458,dev_start,0.0
task,458,dev_end,0.0
task,458,test_queue_length,0.0
task,458,test_time,2.9
task,458,test_start,0.0
task,458,test_end,0.0
task,459,arrived,940.35
task,459,dev_queue_length,0.0
task,459,dev_time,1.59
task,459,dev_start,0.0
task,459,dev_end,0.0
task,459,test_queue_length,0.0
task,459,test_time,1.93
task,459,test_start,0.0
task,459,test_end,0.0
task,460,arrived,941.1
task,460,dev_queue_length,0.0
task,460,dev_time,5.67
task,460,dev_start,0.0
task,460,dev_end,0.0
task,460,test_queue_length,0.0
task,460,test_time,2.68
task,460,test_start,0.0
task,460,test_end,0.0
task,461,arrived,941.38
task,461,dev_queue_length,0.0
task,461,dev_time,2.01
task,461,dev_start,0.0
task,461,dev_end,0.0
task,461,test_queue_length,0.0
task,461,test_time,3.57
task,461,test_start,0.0
task,461,test_end,0.0
task,462,arrived,941.5
task,462,dev_queue_length,0.0
task,462,dev_time,5.88
task,462,dev_start,0.0
task,462,dev_end,0.0
task,462,test_queue_length,0.0
task,462,test_time,1.21
task,462,test_start,0.0
task,462,test_end,0.0
task,463,arrived,942.97
task,463,dev_queue_length,0.0
task,463,dev_time,3.85
task,463,dev_start,0.0
task,463,dev_end,0.0
task,463,test_queue_length,0.0
task,463,test_time,1.28
task,463,test_start,0.0
task,463,test_end,0.0
task,464,arrived,943.02
task,464,dev_queue_length,0.0
task,464,dev_time,6.24
task,464,dev_start,0.0
task,464,dev_end,0.0
task,464,test_queue_length,0.0
task,464,test_time,5.98
task,464,test_start,0.0
task,464,test_end,0.0
task,465,arrived,943.41
task,465,dev_queue_length,0.0
task,465,dev_time,6.14
task,465,dev_start,0.0
task,465,dev_end,0.0
task,465,test_queue_length,0.0
task,465,test_time,1.6
task,465,test_start,0.0
task,465,test_end,0.0
task,466,arrived,944.67
task,466,dev_queue_length,0.0
task,466,dev_time,8.35
task,466,dev_start,0.0
task,466,dev_end,0.0
task,466,test_queue_length,0.0
task,466,test_time,2.32
task,466,test_start,0.0
task,466,test_end,0.0
task,467,arrived,945.92
task,467,dev_queue_length,0.0
task,467,dev_time,9.13
task,467,dev_start,0.0
task,467,dev_end,0.0
task,467,test_queue_length,0.0
task,467,test_time,2.88
task,467,test_start,0.0
task,467,test_end,0.0
task,468,arrived,948.97
task,468,dev_queue_length,0.0
task,468,dev_time,1.7
task,468,dev_start,0.0
task,468,dev_end,0.0
task,468,test_queue_length,0.0
task,468,test_time,2.92
task,468,test_start,0.0
task,468,test_end,0.0
task,469,arrived,951.97
task,469,dev_queue_length,0.0
task,469,dev_time,8.81
task,469,dev_start,0.0
task,469,dev_end,0.0
task,469,test_queue_length,0.0
task,469,test_time,3.04
task,469,test_start,0.0
task,469,test_end,0.0
task,470,arrived,953.03
task,470,dev_queue_length,0.0
task,470,dev_time,3.98
task,470,dev_start,0.0
task,470,dev_end,0.0
task,470,test_queue_length,0.0
task,470,test_time,2.35
task,470,test_start,0.0
task,470,test_end,0.0
task,471,arrived,953.83
task,471,dev_queue_length,0.0
task,471,dev_time,8.55
task,471,dev_start,0.0
task,471,dev_end,0.0
task,471,test_queue_length,0.0
task,471,test_time,5.02
task,471,test_start,0.0
task,471,test_end,0.0
task,472,arrived,957.54
task,472,dev_queue_length,0.0
task,472,dev_time,6.14
task,472,dev_start,0.0
task,472,dev_end,0.0
task,472,test_queue_length,0.0
task,472,test_time,5.74
task,472,test_start,0.0
task,472,test_end,0.0
task,473,arrived,959.16
task,473,dev_queue_length,0.0
task,473,dev_time,2.91
task,473,dev_start,0.0
task,473,dev_end,0.0
